_id,id,pin,address,owner,parc_sq_ft,class,zoned_as,inventory_type,current_status,acquisition_method,acquisition_date,last_updated,latitude,longitude,census_tract,neighborhood_name,council_district,ward,fire_zone,police_zone,dpw_streets,dpw_enviro,dpw_parks
1344242,914248,0014B00416000000,912  CERES WAY,City of Pittsburgh,1875,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-31,40.4234282069,-79.9911531372,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1344243,914249,0014C00001000000,914  CERES WAY,City of Pittsburgh,1700,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-31,40.4234183837,-79.9910607693,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1344244,914251,0014C00036000000,934  EXCELSIOR ST,City of Pittsburgh,3881,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-31,40.4232107755,-79.9904798257,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1344245,914252,0014C00037000000,936  EXCELSIOR ST,City of Pittsburgh,3095,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-31,40.4232435389,-79.9904062827,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1344246,914262,0015H00231000000,317  CLIMAX ST,City of Pittsburgh,7500,Building,LNC,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-31,40.4201290721,-80.0016640489,42003562400,Beltzhoover,3,18,4-16,3,4,Southern,Emerald
1344247,914263,0015H00232000000,317  CLIMAX ST,City of Pittsburgh,10000,Building,LNC,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-31,40.4201254558,-80.0019709834,42003562400,Beltzhoover,3,18,4-16,3,4,Southern,Emerald
1344248,914264,0015H00237000000,303  CLIMAX ST,City of Pittsburgh,2500,Building,LNC,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-31,40.420121196,-80.0021930987,42003562400,Beltzhoover,3,18,4-16,3,4,Southern,Emerald
1344249,914265,0015H00238000000,0  CLIMAX ST,City of Pittsburgh,2500,Vacant Land,LNC,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-22,40.4201209566,-80.0022852708,42003562400,Beltzhoover,3,18,4-16,3,4,Southern,Emerald
1344250,914266,0015H00272000000,254  INDUSTRY ST,City of Pittsburgh,2500,Vacant Land,R2-H,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-22,40.4203802563,-80.0027190189,42003562400,Beltzhoover,3,18,4-16,3,4,Southern,Emerald
1344251,914267,0015H00274000000,210  HABERMAN AVE,City of Pittsburgh,1370,Vacant Land,R2-H,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-22,40.4203245405,-80.0025956046,42003562400,Beltzhoover,3,18,4-16,3,4,Southern,Emerald
1344252,914269,0015R00076000000,912  TAFT AVE,City of Pittsburgh,2500,Building,R2-H,URA Transfer,Available for Sale,Treasurer Sale,2016-10-28,2017-05-22,40.4146235725,-80.0069346903,42003562400,Beltzhoover,3,18,4-16,3,4,Southern,Emerald
1344253,171999,0010D00140000000,2825 WEBSTER AVE,City of Pittsburgh,2936,Vacant Land,RM-M,Public Sale,Sale Pending,Treasurer Sale,1980-06-02,2023-12-26,40.4517582036,-79.9681877736,42003050100,Middle Hill,6,5,2-5,2,3,Central,Schenley
1344254,172000,0010D00141000A00,2823 WEBSTER AVE,City of Pittsburgh,1519,Vacant Land,RM-M,Public Sale,Sale Pending,Treasurer Sale,1969-06-02,2023-12-26,40.4518210843,-79.9683362881,42003050100,Middle Hill,6,5,2-5,2,3,Central,Schenley
1344255,985602,0010G00033000000,2431 WYLIE AVE,City of Pittsburgh,2000,Building,LNC,Public Sale,Sale Pending,Treasurer Sale,2018-04-20,2023-12-27,40.4480527856,-79.9723984258,42003050100,Middle Hill,6,5,2-5,2,3,Central,Schenley
1344256,177915,0120H00025000000,1551 ROACH ST,City of Pittsburgh,3842,Vacant Land,H,Greenway,Permanent City Ownership,Treasurer Sale,1950-06-05,2023-12-08,40.487135307,-79.9357955065,42003101800,Stanton Heights,7,10,3-7,5,2,Central,Highland
1344257,177916,0120H00027000000,1553 ROACH ST,City of Pittsburgh,3800,Vacant Land,H,Greenway,Permanent City Ownership,Treasurer Sale,1949-06-06,2023-12-08,40.4872038669,-79.9356785311,42003101800,Stanton Heights,7,10,3-7,5,2,Central,Highland
1344258,177917,0120H00029000000,1555 ROACH ST,City of Pittsburgh,7520,Vacant Land,H,Greenway,Permanent City Ownership,Treasurer Sale,1950-06-05,2023-12-08,40.4872853166,-79.9354829744,42003101800,Stanton Heights,7,10,3-7,5,2,Central,Highland
1344259,177918,0120H00033000000,1557 ROACH ST,City of Pittsburgh,9760,Vacant Land,H,Greenway,Permanent City Ownership,Treasurer Sale,1950-06-05,2023-12-08,40.4873261781,-79.9351780989,42003101800,Stanton Heights,7,10,3-7,5,2,Central,Highland
1344260,177924,0120H00054000000,6242 JOHNSON ST,City of Pittsburgh,10000,Vacant Land,H,Greenway,Permanent City Ownership,Treasurer Sale,1949-06-06,2023-12-08,40.4876526061,-79.9354203082,42003101800,Stanton Heights,7,10,3-7,5,2,Central,Highland
1344261,177925,0120H00056000000,6236 JOHNSON ST,City of Pittsburgh,4000,Vacant Land,H,Greenway,Permanent City Ownership,Treasurer Sale,1950-06-05,2023-12-08,40.4875736048,-79.9356493349,42003101800,Stanton Heights,7,10,3-7,5,2,Central,Highland
1344262,177926,0120H00058000000,6234 JOHNSON ST,City of Pittsburgh,4000,Vacant Land,H,Greenway,Permanent City Ownership,Treasurer Sale,1949-06-06,2023-12-08,40.4875250555,-79.9357846203,42003101800,Stanton Heights,7,10,3-7,5,2,Central,Highland
1344263,177927,0120H00060000000,6232 JOHNSON ST,City of Pittsburgh,2700,Vacant Land,H,Greenway,Permanent City Ownership,Treasurer Sale,1950-06-05,2023-12-08,40.4874740027,-79.9359171331,42003101800,Stanton Heights,7,10,3-7,5,2,Central,Highland
1344264,177929,0120H00076000000,6232 OSBORNE ST,City of Pittsburgh,2812,Vacant Land,H,Greenway,Permanent City Ownership,Treasurer Sale,1949-06-06,2023-12-08,40.4878130077,-79.9360414091,42003101800,Stanton Heights,7,10,3-7,5,2,Central,Highland
1344265,177931,0120H00080000000,6236 OSBORNE ST,City of Pittsburgh,2000,Vacant Land,H,Greenway,Permanent City Ownership,Treasurer Sale,1949-06-06,2023-12-08,40.4878769388,-79.9358700785,42003101800,Stanton Heights,7,10,3-7,5,2,Central,Highland
1344266,177932,0120H00081000000,6238 OSBORNE ST,City of Pittsburgh,2000,Vacant Land,H,Greenway,Permanent City Ownership,Treasurer Sale,1950-06-05,2023-12-08,40.4879036994,-79.9358077005,42003101800,Stanton Heights,7,10,3-7,5,2,Central,Highland
1344267,177933,0120H00082000000,6240 OSBORNE ST,City of Pittsburgh,2000,Vacant Land,H,Greenway,Permanent City Ownership,Treasurer Sale,1972-06-05,2023-12-08,40.4879196365,-79.9357378781,42003101800,Stanton Heights,7,10,3-7,5,2,Central,Highland
1344268,177934,0120H00083000000,6242 OSBORNE ST,City of Pittsburgh,2000,Vacant Land,H,Greenway,Permanent City Ownership,Treasurer Sale,1949-06-06,2023-12-08,40.4879475094,-79.9356729356,42003101800,Stanton Heights,7,10,3-7,5,2,Central,Highland
1344269,177935,0120H00084000000,6244 OSBORNE ST,City of Pittsburgh,2000,Vacant Land,H,Greenway,Permanent City Ownership,Treasurer Sale,1950-06-05,2023-12-08,40.4879697398,-79.9356052569,42003101800,Stanton Heights,7,10,3-7,5,2,Central,Highland
1344270,177936,0120H00085000000,1650 LIVONIA ST,City of Pittsburgh,4000,Vacant Land,H,Greenway,Permanent City Ownership,Treasurer Sale,1948-06-07,2023-12-08,40.4880047622,-79.9355033087,42003101800,Stanton Heights,7,10,3-7,5,2,Central,Highland
1344271,177943,0120H00169000000,0000 BUTLER ST,City of Pittsburgh,570061,Vacant Land,H,Greenway,Permanent City Ownership,Treasurer Sale,1949-07-05,2023-12-08,40.4884302552,-79.9328953546,42003101800,Stanton Heights,7,10,3-7,5,2,Central,Highland
1344272,177993,0121E00040000000,6615 BAKER ST,City of Pittsburgh,6250,Vacant Land,H,Greenway,Permanent City Ownership,Treasurer Sale,1994-06-27,2023-12-07,40.488866972,-79.9301445723,42003101800,Stanton Heights,7,10,3-7,5,2,Central,Highland
1344273,177994,0121E00045000000,6612 BAKER ST,City of Pittsburgh,2125,Vacant Land,H,Greenway,Permanent City Ownership,Treasurer Sale,1956-06-04,2023-12-08,40.4888828108,-79.9297837182,42003101800,Stanton Heights,7,10,3-7,5,2,Central,Highland
1344274,177995,0121E00050000000,6622 BAKER ST,City of Pittsburgh,29815,Vacant Land,H,Greenway,Permanent City Ownership,Treasurer Sale,1950-06-05,2023-12-08,40.4888800307,-79.9291778187,42003101800,Stanton Heights,7,10,3-7,5,2,Central,Highland
1344275,178030,0121F00140000000,6804 BAKER ST,City of Pittsburgh,5871,Vacant Land,H,Greenway,Permanent City Ownership,Treasurer Sale,1956-06-04,2023-12-08,40.4886572941,-79.9278826803,42003101800,Stanton Heights,7,10,3-7,5,2,Central,Highland
1344276,914352,0050G00231000000,5163  HILLCREST ST,City of Pittsburgh,4500,Vacant Land,R1D-H,Public Sale,Sale Pending,Treasurer Sale,2016-10-28,2023-12-07,40.468631855,-79.9398137912,42003101600,Garfield,9,10,3-4,5,2,Central,Highland
1344277,959145,0050L00147000000,5301 BROAD ST,City of Pittsburgh,2000,Vacant Land,R1D-H,Public Sale,Sale Pending,Treasurer Sale,2017-06-16,2023-12-14,40.4660523366,-79.9380707381,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
1344278,178463,0124S00302000000,6951 UPLAND ST,City of Pittsburgh,2000,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,2007-05-11,2023-12-26,40.4635540164,-79.9000808706,42003120700,Homewood West,9,12,3-18,5,2,Eastern,Frick
1344279,179121,0174A00197000000,7042 KEDRON ST,City of Pittsburgh,1860,Vacant Land,R2-L,Public Sale,Sale Pending,Treasurer Sale,2011-07-29,2023-12-11,40.4613756673,-79.8983594992,42003130100,Homewood North,9,13,3-18,5,2,Eastern,Frick
1344280,177209,0087D00013000000,5874 DOUGLAS ST,City of Pittsburgh,969,Vacant Land,RM-M,Public Sale,Sale Pending,Treasurer Sale,1950-06-06,2023-12-20,40.4328608153,-79.9194432465,42003140800,Squirrel Hill South,5,14,2-21,4,3,Eastern,Frick
1344281,184286,0056L00283000000,5027  STEELE CT,City of Pittsburgh,1255,Vacant Land,R1D-M,Public Sale,Available for Sale,Treasurer Sale,2013-04-26,2023-12-26,40.4086812674,-79.9393526532,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1344282,174392,0032B00190000000,726 ORMSBY AVE,City of Pittsburgh,9350,Vacant Land,P,Public Sale,Available for Sale,Treasurer Sale,1968-06-03,2023-12-26,40.4118686265,-79.9758163666,42003561700,St. Clair,3,16,4-8,3,4,Southern,McKinley
1344283,171326,0003K00037000000,51 ROANOKE ST,City of Pittsburgh,1519,Vacant Land,H,Public Sale,Available for Sale,Treasurer Sale,1950-06-05,2023-12-26,40.4261435996,-79.9940601149,42003180300,Allentown,2,18,4-5,3,4,Southern,Emerald
1344284,171327,0003K00041000000,43 ROANOKE ST,City of Pittsburgh,1800,Vacant Land,H,Public Sale,Available for Sale,Treasurer Sale,,2023-12-26,40.4259929262,-79.9937366399,42003180300,Allentown,2,18,4-5,3,4,Southern,Emerald
1344285,977802,0015A00082000000,627 CHESS ST,City of Pittsburgh,3200,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2017-09-01,2023-12-26,40.4216439234,-80.0135692005,42003191500,Mount Washington,2,19,4-27,3,5,Southern,Emerald
1344286,989776,0019M00079000000,138 WABASH ST,City of Pittsburgh,1600,Building,LNC,Public Sale,Available for Sale,Treasurer Sale,2018-10-19,2023-12-26,40.4367252889,-80.0347746898,42003562600,West End,2,20,1-17,6,5,Northern,Emerald
1344287,991178,0019C00184000000,211 AMHERST ST,City of Pittsburgh,2020,Building,R1A-H,PLB Transfer,Sale Pending,Treasurer Sale,2018-12-14,2023-12-18,40.4419419695,-80.0394897881,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
1344288,958066,0019C00213000000,911 AMHERST ST,City of Pittsburgh,1133,Building,R1A-H,PLB Transfer,Sale Pending,Treasurer Sale,2017-04-28,2023-12-18,40.4415888766,-80.0399612702,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
1344289,1079899,0020L00250000000,1042 LAKEWOOD ST,City of Pittsburgh,2020,Building,R1D-H,PLB Transfer,Sale Pending,Treasurer Sale,2020-12-18,2023-12-18,40.4462430714,-80.0399596322,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
1344290,1079900,0020M00195000000,304 LORENZ AVE,City of Pittsburgh,2640,Building,R1D-H,PLB Transfer,Sale Pending,Treasurer Sale,2020-12-18,2023-12-18,40.446990712,-80.0365659983,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
1344291,1079901,0020M00203000000,320 LORENZ AVE,City of Pittsburgh,1095,Building,R1D-H,PLB Transfer,Sale Pending,Treasurer Sale,2020-12-18,2023-12-18,40.4467159157,-80.0368785612,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
1344292,1083232,0020M00228000000,1021 RUE GRANDE VUE ST,City of Pittsburgh,2400,Building,R1D-H,PLB Transfer,Sale Pending,Treasurer Sale,2021-10-15,2023-12-18,40.4477893865,-80.036164543,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
1344293,1079902,0020R00017000000,1012 CHARTIERS AVE,City of Pittsburgh,2325,Building,R2-H,PLB Transfer,Sale Pending,Treasurer Sale,2020-12-18,2023-12-18,40.4445622308,-80.0409442226,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
1344294,1079914,0042P00007000000,1017 FAIRDALE ST,City of Pittsburgh,4000,Building,R1D-H,PLB Transfer,Sale Pending,Treasurer Sale,2020-12-18,2023-12-18,40.4549503728,-80.061502561,42003202200,Sheraden,2,20,1-16,6,5,Northern,Emerald
1344295,173799,0024C00175000000,1234 SPRING GARDEN AVE,City of Pittsburgh,1500,Vacant Land,R1A-VH,Public Sale,Available for Sale,Treasurer Sale,2012-10-26,2023-12-26,40.4604954904,-79.9903365317,42003241200,Spring Garden,1,24,1-5,1,1,Northern,Riverview
1344296,173804,0024C00320000000,1300 04 VOSKAMP ST,City of Pittsburgh,2721,Vacant Land,R1A-M,Public Sale,Available for Sale,Treasurer Sale,1984-04-02,2023-12-26,40.4600709991,-79.9883555095,42003241200,Spring Garden,1,24,1-5,1,1,Northern,Riverview
1344297,175604,0047J00202000000,123 OVERBECK ST,City of Pittsburgh,5842,Vacant Land,H,Public Sale,Sale Pending,Treasurer Sale,1953-06-01,2023-12-19,40.4649297561,-79.9980919745,42003262000,Spring Hill-City View,1,24,1-24,1,1,Northern,Riverview
1344298,184052,0023H00389000000,149  HENDERSON ST,City of Pittsburgh,2214,Vacant Land,R1D-H,Public Sale,Sale Pending,Treasurer Sale,2014-04-25,2023-12-19,40.4597594922,-80.0026991497,42003250900,Fineview,1,25,1-10,1,1,Northern,Riverview
1344299,989807,0046A00286000000,419 MARSHALL AVE,City of Pittsburgh,2606,Vacant Land,R1D-H,Public Sale,Sale Pending,Treasurer Sale,2018-10-19,2023-12-07,40.4716959257,-80.0152912238,42003261500,Perry South,6,26,1-12,1,1,Northern,Riverview
1344300,174984,0044H00252000000,2716 CALIFORNIA AVE,City of Pittsburgh,2127,Vacant Land,R1A-H,Public Sale,Available for Sale,Treasurer Sale,1984-11-28,2023-12-26,40.4685495233,-80.0351709874,42003271500,Marshall-Shadeland,6,27,1-14,1,1,Northern,Riverview
1344301,175004,0045E00147000000,1400 TUMBO ST,City of Pittsburgh,27632,Vacant Land,R1D-H,Public Sale,Sale Pending,Treasurer Sale,1965-06-07,2023-12-04,40.4679707506,-80.0319463403,42003271500,Marshall-Shadeland,6,27,1-14,1,1,Northern,Riverview
1344302,176961,0076K00200000000,3206 ROTHPLETZ ST,City of Pittsburgh,2500,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2009-07-31,2023-12-26,40.4756587082,-80.0272816472,42003271500,Marshall-Shadeland,6,27,1-14,1,1,Northern,Riverview
1344303,959229,0022M00041000000,1529 BRIGHTON RD,City of Pittsburgh,3360,Vacant Land,R1A-M,Public Sale,Sale Pending,Treasurer Sale,2017-06-16,2020-03-09,40.4574008554,-80.0174065679,42003250700,California-Kirkbride,6,25,1-21,1,1,Northern,Riverview
1344304,173569,0022K00094000000,1710 MANHATTAN ST,City of Pittsburgh,975,Vacant Land,R1A-VH,Public Sale,Available for Sale,Treasurer Sale,1996-10-28,2020-03-11,40.4572206618,-80.027211236,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
1344305,177488,0095L00229000000,2241 SPOKANE AVE,City of Pittsburgh,5000,Vacant Land,R1D-L,Public Sale,Available for Sale,Treasurer Sale,2012-03-09,2020-03-25,40.3894833148,-79.9898060874,42003290400,Carrick,4,29,4-23,3,3,Southern,Schenley
1344306,183865,0125G00042000000,6737  KELLY ST,City of Pittsburgh,2652,Vacant Land,R1D-L,URA Transfer,Available for Sale,,,2020-03-06,40.457958938183765,-79.90686863975422,42003120700,Homewood West,9,12,3-17,5,2,Eastern,Highland
1344307,183866,0125G00043000000,6735  KELLY ST,City of Pittsburgh,1887,Vacant Land,R1D-L,URA Transfer,Available for Sale,,,2020-03-06,40.45797382840323,-79.90698126237324,42003120700,Homewood West,9,12,3-17,5,2,Eastern,Highland
1344308,183867,0125G00051000000,6717  KELLY ST,City of Pittsburgh,1992,Vacant Land,R1D-L,URA Transfer,Available for Sale,,,2020-03-06,40.45812915783682,-79.90758605987378,42003120700,Homewood West,9,12,3-17,5,2,Eastern,Highland
1344309,183868,0125G00064000000,6722  FRANKSTOWN AV,City of Pittsburgh,2862,Vacant Land,R1D-L,URA Transfer,Available for Sale,,,2020-03-06,40.45820086139084,-79.90689557476331,42003120700,Homewood West,9,12,3-17,5,2,Eastern,Highland
1344310,998290,0080G00212000B00,5140 DRESDEN WAY,City of Pittsburgh,679,Vacant Land,R1A-VH,Public Sale,Sale Pending,Treasurer Sale,2019-04-18,2023-02-28,40.4790826273,-79.954491054,42003101100,Upper Lawrenceville,7,10,3-5,2,2,Central,Highland
1344311,977756,0083A00069000000,5439 BLACK ST,City of Pittsburgh,4200,Vacant Land,R2-M,Public Sale,Sale Pending,Treasurer Sale,2017-09-01,2023-02-22,40.4704031907,-79.9313375956,42003111300,East Liberty,9,11,3-4,5,2,Central,Highland
1344312,1083195,0174F00082000000,7316 HERMITAGE ST,City of Pittsburgh,2318,Vacant Land,R2-L,Public Sale,Sale Pending,Treasurer Sale,2021-10-15,2023-02-02,40.4593507655,-79.8924626975,42003130200,Homewood North,9,13,3-17,5,2,Eastern,Frick
1344313,985635,0174M00388000000,7803 FRANKSTOWN AVE,City of Pittsburgh,3625,Vacant Land,LNC,Public Sale,Sale Pending,Treasurer Sale,2018-04-20,2023-02-02,40.4553822612,-79.8862228851,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Frick
1344314,1011515,0032F00264000000,0 MOUNTAIN AVE,City of Pittsburgh,7897,Vacant Land,R2-L,Public Sale,Sale Pending,Treasurer Sale,2019-08-16,2023-02-02,40.4111795849,-79.9770229354,42003561700,St. Clair,3,16,4-8,3,4,Southern,McKinley
1344315,1011492,0032F00297000000,0 PLINEY WAY,City of Pittsburgh,5850,Vacant Land,R2-L,Public Sale,Sale Pending,Treasurer Sale,2019-08-16,2023-02-02,40.4111419414,-79.9766502373,42003561700,St. Clair,3,16,4-8,3,4,Southern,McKinley
1344316,914255,0014C00346000000,955  MANTON WAY,City of Pittsburgh,1850,Vacant Land,R1D-H,Public Sale,Sale Pending,Treasurer Sale,2016-08-19,2023-02-27,40.4214817163,-79.989573447,42003180300,Allentown,3,18,4-6,3,4,Southern,Emerald
1344317,172630,0015D00096000000,96 PASADENA ST,City of Pittsburgh,2250,Vacant Land,R1D-H,Public Sale,Sale Pending,Treasurer Sale,2008-04-04,2023-02-02,40.4223718302,-80.0018741578,42003180700,Mount Washington,3,18,4-5,3,5,Southern,Emerald
1344318,184493,0004J00124000000,481  BELONDA,City of Pittsburgh,1717,Vacant Land,R1D-H,Public Sale,Sale Pending,Unknown,2012-07-27,2023-02-28,40.4271381919,-80.0139624432,42003191400,Mount Washington,2,19,4-27,3,5,Southern,Emerald
1344319,173075,0020M00079000000,916 ELKTON ST,City of Pittsburgh,5000,Vacant Land,R1D-M,Public Sale,Sale Pending,Treasurer Sale,2003-05-16,2023-02-14,40.4464833105,-80.0353570264,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
1344320,174957,0043R00110000000,228 STANHOPE ST,City of Pittsburgh,3728,Vacant Land,UI,Public Sale,Sale Pending,Treasurer Sale,1991-07-01,2023-02-02,40.4637311017,-80.0546844931,42003562500,Esplen,2,20,1-27,6,5,Northern,Emerald
1344321,985733,0024J00405000000,827 SUISMON ST,City of Pittsburgh,1140,Vacant Land,R1A-VH,Public Sale,Sale Pending,Treasurer Sale,2018-04-20,2023-02-22,40.4558514815,-79.9961408106,42003563200,East Allegheny,1,23,1-5,1,1,Northern,Riverview
1344322,914282,0023E00026000000,0  REDKNAP ST,City of Pittsburgh,2720,Vacant Land,R1A-VH,Public Sale,Sale Pending,Treasurer Sale,2016-08-19,2023-02-23,40.4596323799,-80.0148289175,42003250300,Central Northside,1,25,1-21,1,1,Northern,Riverview
1344323,914283,0023E00027000000,608  REDKNAP ST,City of Pittsburgh,2720,Vacant Land,R1A-VH,Public Sale,Sale Pending,Treasurer Sale,2016-08-19,2023-02-23,40.4596447582,-80.0147564885,42003250300,Central Northside,1,25,1-21,1,1,Northern,Riverview
1344324,985753,0075B00286000000,3616 GRENADA ST,City of Pittsburgh,2100,Vacant Land,R1A-H,Public Sale,Sale Pending,Treasurer Sale,2018-04-20,2023-02-22,40.4801582864,-80.0426780265,42003270100,Brighton Heights,1,27,1-14,1,1,Northern,Riverview
1344325,989833,0040G00058000000,1551 CLAIRTONICA ST,City of Pittsburgh,2500,Building,R2-L,Public Sale,Sale Pending,Treasurer Sale,2018-10-19,2023-02-15,40.4391420478,-80.0572444348,42003281500,Crafton Heights,2,28,1-18,6,5,Northern,Emerald
1344326,177349,0091F00034000000,0948 GIRDER ST,City of Pittsburgh,33100,Vacant Land,R1D-L,Public Sale,Sale Pending,Treasurer Sale,1950-06-06,2023-02-23,40.3908817042,-79.9251950123,42003310300,New Homestead,5,31,4-20,4,4,Eastern,Frick
